Year,Season,Region,fwd,wsmax
1990,Annual,East of England,0.397,6.500
1991,Annual,East of England,0.385,6.738
1992,Annual,East of England,0.420,8.365
1993,Annual,East of England,0.410,8.230
1994,Annual,East of England,0.397,10.698
1995,Annual,East of England,0.392,7.024
1996,Annual,East of England,0.424,8.905
1997,Annual,East of England,0.368,7.698
1998,Annual,East of England,0.334,5.897
1999,Annual,East of England,0.395,7.952
2000,Annual,East of England,0.433,8.563
2001,Annual,East of England,0.450,9.968
2002,Annual,East of England,0.407,6.333
2003,Annual,East of England,0.372,6.667
2004,Annual,East of England,0.317,7.214
2005,Annual,East of England,0.410,6.468
2006,Annual,East of England,0.382,7.317
2007,Annual,East of England,0.449,8.333
2008,Annual,East of England,0.376,9.270
2009,Annual,East of England,0.385,10.421
2010,Annual,East of England,0.383,7.016
2011,Annual,East of England,0.435,7.937
2012,Annual,East of England,0.366,6.937
2013,Annual,East of England,0.325,6.825
2014,Annual,East of England,0.398,8.833
2015,Annual,East of England,0.331,8.738
2016,Annual,East of England,0.396,7.984
2017,Annual,East of England,0.364,7.349
2018,Annual,East of England,0.346,5.063
2019,Annual,East of England,0.401,8.548
2020,Annual,East of England,0.418,8.214
2021,Annual,East of England,0.444,7.389
2022,Annual,East of England,0.383,7.278
2023,Annual,East of England,0.371,7.667
2024,Annual,East of England,0.405,6.254
2025,Annual,East of England,0.375,7.611
2026,Annual,East of England,0.380,7.167
2027,Annual,East of England,0.357,7.778
2028,Annual,East of England,0.391,6.897
2029,Annual,East of England,0.371,6.976
2030,Annual,East of England,0.365,7.992
2031,Annual,East of England,0.395,7.619
2032,Annual,East of England,0.315,8.270
2033,Annual,East of England,0.358,7.754
2034,Annual,East of England,0.404,7.468
2035,Annual,East of England,0.418,8.198
2036,Annual,East of England,0.418,8.246
2037,Annual,East of England,0.390,9.952
2038,Annual,East of England,0.423,8.397
2039,Annual,East of England,0.394,8.952
2040,Annual,East of England,0.401,7.484
2041,Annual,East of England,0.396,8.167
2042,Annual,East of England,0.443,7.754
2043,Annual,East of England,0.422,8.429
2044,Annual,East of England,0.326,7.190
2045,Annual,East of England,0.388,7.024
2046,Annual,East of England,0.374,6.810
2047,Annual,East of England,0.432,9.516
2048,Annual,East of England,0.374,7.460
2049,Annual,East of England,0.392,7.532
2050,Annual,East of England,0.368,6.103
2051,Annual,East of England,0.353,7.587
2052,Annual,East of England,0.445,10.040
2053,Annual,East of England,0.387,6.437
2054,Annual,East of England,0.400,7.127
2055,Annual,East of England,0.352,5.929
2056,Annual,East of England,0.400,9.706
2057,Annual,East of England,0.305,6.635
2058,Annual,East of England,0.395,7.635
2059,Annual,East of England,0.410,6.389
2060,Annual,East of England,0.364,8.929
2061,Annual,East of England,0.353,7.048
2062,Annual,East of England,0.374,7.627
2063,Annual,East of England,0.309,7.286
2064,Annual,East of England,0.362,8.595
2065,Annual,East of England,0.359,8.635
2066,Annual,East of England,0.293,6.794
2067,Annual,East of England,0.360,6.143
2068,Annual,East of England,0.364,6.897
2069,Annual,East of England,0.368,6.960
2070,Annual,East of England,0.330,6.937
2071,Annual,East of England,0.397,7.817
2072,Annual,East of England,0.411,9.270
2073,Annual,East of England,0.337,6.587
2074,Annual,East of England,0.421,7.746
2075,Annual,East of England,0.337,7.683
2076,Annual,East of England,0.369,7.310
2077,Annual,East of England,0.402,7.849
2078,Annual,East of England,0.359,6.833
2079,Annual,East of England,0.300,4.706
2080,Annual,East of England,0.371,7.349
1981,Annual,East Scotland,0.531,12.214
1982,Annual,East Scotland,0.548,14.000
1983,Annual,East Scotland,0.501,12.818
1984,Annual,East Scotland,0.470,11.742
1985,Annual,East Scotland,0.536,14.459
1986,Annual,East Scotland,0.465,12.742
1987,Annual,East Scotland,0.479,12.057
1988,Annual,East Scotland,0.503,12.667
1989,Annual,East Scotland,0.539,14.283
1990,Annual,East Scotland,0.510,12.629
1991,Annual,East Scotland,0.507,12.503
1992,Annual,East Scotland,0.534,12.277
1993,Annual,East Scotland,0.537,14.164
1994,Annual,East Scotland,0.536,16.962
1995,Annual,East Scotland,0.517,12.522
1996,Annual,East Scotland,0.532,12.553
1997,Annual,East Scotland,0.508,13.767
1998,Annual,East Scotland,0.453,14.346
1999,Annual,East Scotland,0.528,12.484
2000,Annual,East Scotland,0.509,15.214
2001,Annual,East Scotland,0.529,15.956
2002,Annual,East Scotland,0.510,13.170
2003,Annual,East Scotland,0.479,11.761
2004,Annual,East Scotland,0.427,9.950
2005,Annual,East Scotland,0.501,13.333
2006,Annual,East Scotland,0.500,13.050
2007,Annual,East Scotland,0.540,14.931
2008,Annual,East Scotland,0.496,12.899
2009,Annual,East Scotland,0.508,13.390
2010,Annual,East Scotland,0.495,12.428
2011,Annual,East Scotland,0.527,14.119
2012,Annual,East Scotland,0.462,10.767
2013,Annual,East Scotland,0.448,10.629
2014,Annual,East Scotland,0.526,15.604
2015,Annual,East Scotland,0.429,12.220
2016,Annual,East Scotland,0.529,12.094
2017,Annual,East Scotland,0.541,12.887
2018,Annual,East Scotland,0.520,13.346
2019,Annual,East Scotland,0.495,10.899
2020,Annual,East Scotland,0.514,12.082
2021,Annual,East Scotland,0.539,15.233
2022,Annual,East Scotland,0.505,11.616
2023,Annual,East Scotland,0.491,9.893
2024,Annual,East Scotland,0.507,10.748
2025,Annual,East Scotland,0.521,11.698
2026,Annual,East Scotland,0.478,14.371
2027,Annual,East Scotland,0.477,14.025
2028,Annual,East Scotland,0.558,14.604
2029,Annual,East Scotland,0.418,10.013
2030,Annual,East Scotland,0.494,13.572
2031,Annual,East Scotland,0.519,13.233
2032,Annual,East Scotland,0.434,10.245
2033,Annual,East Scotland,0.516,12.478
2034,Annual,East Scotland,0.511,12.459
2035,Annual,East Scotland,0.565,12.874
2036,Annual,East Scotland,0.533,12.283
2037,Annual,East Scotland,0.483,14.478
2038,Annual,East Scotland,0.545,15.931
2039,Annual,East Scotland,0.466,11.893
2040,Annual,East Scotland,0.474,11.887
2041,Annual,East Scotland,0.453,14.019
2042,Annual,East Scotland,0.532,15.390
2043,Annual,East Scotland,0.500,12.654
2044,Annual,East Scotland,0.471,13.849
2045,Annual,East Scotland,0.474,10.925
2046,Annual,East Scotland,0.497,13.201
2047,Annual,East Scotland,0.508,12.541
2048,Annual,East Scotland,0.502,11.031
2049,Annual,East Scotland,0.558,13.742
2050,Annual,East Scotland,0.513,13.931
2051,Annual,East Scotland,0.481,10.811
2052,Annual,East Scotland,0.552,13.415
2053,Annual,East Scotland,0.492,10.717
2054,Annual,East Scotland,0.517,14.679
2055,Annual,East Scotland,0.453,12.189
2056,Annual,East Scotland,0.487,12.220
2057,Annual,East Scotland,0.444,13.088
2058,Annual,East Scotland,0.517,10.019
2059,Annual,East Scotland,0.503,12.792
2060,Annual,East Scotland,0.452,13.044
2061,Annual,East Scotland,0.471,12.950
2062,Annual,East Scotland,0.489,11.226
2063,Annual,East Scotland,0.419,12.176
2064,Annual,East Scotland,0.454,11.308
2065,Annual,East Scotland,0.440,12.019
2066,Annual,East Scotland,0.419,8.509
2067,Annual,East Scotland,0.471,9.610
2068,Annual,East Scotland,0.485,10.415
2069,Annual,East Scotland,0.522,15.899
2070,Annual,East Scotland,0.487,11.711
2071,Annual,East Scotland,0.480,11.428
2072,Annual,East Scotland,0.523,11.742
2073,Annual,East Scotland,0.469,12.182
2074,Annual,East Scotland,0.492,14.384
2075,Annual,East Scotland,0.507,14.648
2076,Annual,East Scotland,0.475,12.616
2077,Annual,East Scotland,0.504,11.182
2078,Annual,East Scotland,0.461,12.346
2079,Annual,East Scotland,0.447,9.164
2080,Annual,East Scotland,0.472,10.138
1981,Annual,London,0.399,7.333
1982,Annual,London,0.456,7.333
1983,Annual,London,0.383,7.583
1984,Annual,London,0.389,9.917
1985,Annual,London,0.402,6.417
1986,Annual,London,0.326,8.250
1987,Annual,London,0.338,10.500
1988,Annual,London,0.397,7.000
1989,Annual,London,0.388,8.500
1990,Annual,London,0.385,6.417
1991,Annual,London,0.390,6.500
1992,Annual,London,0.401,9.000
1993,Annual,London,0.443,8.000
1994,Annual,London,0.365,9.083
1995,Annual,London,0.389,6.750
1996,Annual,London,0.449,6.417
1997,Annual,London,0.360,7.500
1998,Annual,London,0.357,6.667
1999,Annual,London,0.382,6.250
2000,Annual,London,0.397,8.583
2001,Annual,London,0.431,10.833
2002,Annual,London,0.425,6.667
2003,Annual,London,0.372,6.083
2004,Annual,London,0.330,7.500
2005,Annual,London,0.411,8.917
2006,Annual,London,0.393,10.000
2007,Annual,London,0.439,7.083
2008,Annual,London,0.394,8.000
2009,Annual,London,0.406,10.000
2010,Annual,London,0.374,6.667
2011,Annual,London,0.442,6.833
2012,Annual,London,0.378,8.583
2013,Annual,London,0.312,6.833
2014,Annual,London,0.382,8.500
2015,Annual,London,0.334,9.583
2016,Annual,London,0.438,11.667
2017,Annual,London,0.360,8.000
2018,Annual,London,0.366,5.167
2019,Annual,London,0.415,8.000
2020,Annual,London,0.396,8.167
2021,Annual,London,0.449,7.000
2022,Annual,London,0.372,8.250
2023,Annual,London,0.342,6.583
2024,Annual,London,0.392,7.833
2025,Annual,London,0.388,8.833
2026,Annual,London,0.373,8.833
2027,Annual,London,0.361,8.250
2028,Annual,London,0.404,7.417
2029,Annual,London,0.363,6.667
2030,Annual,London,0.350,7.500
2031,Annual,London,0.403,7.583
2032,Annual,London,0.324,12.583
2033,Annual,London,0.385,8.167
2034,Annual,London,0.404,7.417
2035,Annual,London,0.429,7.250
2036,Annual,London,0.416,8.750
2037,Annual,London,0.395,8.250
2038,Annual,London,0.428,6.750
2039,Annual,London,0.410,10.167
2040,Annual,London,0.397,7.250
2041,Annual,London,0.393,9.000
2042,Annual,London,0.432,8.500
2043,Annual,London,0.425,8.583
2044,Annual,London,0.317,8.667
2045,Annual,London,0.375,7.583
2046,Annual,London,0.385,9.500
2047,Annual,London,0.415,9.000
2048,Annual,London,0.389,7.750
2049,Annual,London,0.365,6.917
2050,Annual,London,0.363,6.833
2051,Annual,London,0.349,8.500
2052,Annual,London,0.458,11.833
2053,Annual,London,0.418,7.333
2054,Annual,London,0.395,7.000
2055,Annual,London,0.351,6.250
2056,Annual,London,0.381,8.833
2057,Annual,London,0.299,5.667
2058,Annual,London,0.377,7.833
2059,Annual,London,0.422,7.833
2060,Annual,London,0.370,11.750
2061,Annual,London,0.334,5.583
2062,Annual,London,0.360,7.583
2063,Annual,London,0.312,7.417
2064,Annual,London,0.365,6.750
2065,Annual,London,0.364,8.000
2066,Annual,London,0.295,7.833
2067,Annual,London,0.355,6.083
2068,Annual,London,0.377,6.250
2069,Annual,London,0.369,7.500
2070,Annual,London,0.356,6.750
2071,Annual,London,0.372,7.250
2072,Annual,London,0.413,8.167
2073,Annual,London,0.358,10.167
2074,Annual,London,0.435,8.583
2075,Annual,London,0.356,8.167
2076,Annual,London,0.377,8.500
2077,Annual,London,0.408,8.250
2078,Annual,London,0.358,8.333
2079,Annual,London,0.280,4.500
2080,Annual,London,0.393,8.000
1981,Annual,North East England,0.443,9.386
1982,Annual,North East England,0.465,8.263
1983,Annual,North East England,0.441,10.614
1984,Annual,North East England,0.417,9.474
1985,Annual,North East England,0.442,10.526
1986,Annual,North East England,0.428,9.579
1987,Annual,North East England,0.405,8.456
1988,Annual,North East England,0.449,9.965
1989,Annual,North East England,0.460,9.789
1990,Annual,North East England,0.478,9.386
1991,Annual,North East England,0.443,10.368
1992,Annual,North East England,0.501,12.719
1993,Annual,North East England,0.473,10.737
1994,Annual,North East England,0.476,10.596
1995,Annual,North East England,0.443,9.298
1996,Annual,North East England,0.480,10.123
1997,Annual,North East England,0.468,11.263
1998,Annual,North East England,0.398,6.895
1999,Annual,North East England,0.461,11.754
2000,Annual,North East England,0.496,11.035
2001,Annual,North East England,0.455,10.842
2002,Annual,North East England,0.457,10.351
2003,Annual,North East England,0.438,9.123
2004,Annual,North East England,0.394,8.667
2005,Annual,North East England,0.440,9.386
2006,Annual,North East England,0.453,10.632
2007,Annual,North East England,0.462,9.544
2008,Annual,North East England,0.416,8.614
2009,Annual,North East England,0.425,9.737
2010,Annual,North East England,0.453,8.228
2011,Annual,North East England,0.478,10.825
2012,Annual,North East England,0.396,6.632
2013,Annual,North East England,0.402,8.333
2014,Annual,North East England,0.470,11.368
2015,Annual,North East England,0.397,9.825
2016,Annual,North East England,0.450,8.667
2017,Annual,North East England,0.439,9.807
2018,Annual,North East England,0.432,10.912
2019,Annual,North East England,0.435,7.526
2020,Annual,North East England,0.470,8.175
2021,Annual,North East England,0.485,12.649
2022,Annual,North East England,0.436,8.263
2023,Annual,North East England,0.444,8.474
2024,Annual,North East England,0.443,7.982
2025,Annual,North East England,0.442,8.877
2026,Annual,North East England,0.440,9.211
2027,Annual,North East England,0.433,8.947
2028,Annual,North East England,0.476,8.632
2029,Annual,North East England,0.411,9.649
2030,Annual,North East England,0.422,8.684
2031,Annual,North East England,0.430,9.386
2032,Annual,North East England,0.400,9.140
2033,Annual,North East England,0.430,9.421
2034,Annual,North East England,0.510,12.386
2035,Annual,North East England,0.490,9.825
2036,Annual,North East England,0.483,11.316
2037,Annual,North East England,0.405,10.614
2038,Annual,North East England,0.503,12.684
2039,Annual,North East England,0.420,10.930
2040,Annual,North East England,0.432,8.737
2041,Annual,North East England,0.416,9.842
2042,Annual,North East England,0.479,13.491
2043,Annual,North East England,0.449,8.596
2044,Annual,North East England,0.386,8.579
2045,Annual,North East England,0.417,9.474
2046,Annual,North East England,0.420,9.035
2047,Annual,North East England,0.477,10.895
2048,Annual,North East England,0.446,8.228
2049,Annual,North East England,0.471,10.368
2050,Annual,North East England,0.451,9.930
2051,Annual,North East England,0.415,8.702
2052,Annual,North East England,0.474,10.333
2053,Annual,North East England,0.432,8.088
2054,Annual,North East England,0.468,10.053
2055,Annual,North East England,0.400,8.088
2056,Annual,North East England,0.437,8.912
2057,Annual,North East England,0.379,14.263
2058,Annual,North East England,0.484,9.561
2059,Annual,North East England,0.445,9.456
2060,Annual,North East England,0.398,9.193
2061,Annual,North East England,0.462,12.614
2062,Annual,North East England,0.453,10.316
2063,Annual,North East England,0.378,8.421
2064,Annual,North East England,0.429,9.070
2065,Annual,North East England,0.396,8.789
2066,Annual,North East England,0.408,8.772
2067,Annual,North East England,0.443,7.316
2068,Annual,North East England,0.450,9.895
2069,Annual,North East England,0.481,9.930
2070,Annual,North East England,0.402,7.702
2071,Annual,North East England,0.468,10.298
2072,Annual,North East England,0.460,8.123
2073,Annual,North East England,0.412,11.281
2074,Annual,North East England,0.479,10.842
2075,Annual,North East England,0.389,8.789
2076,Annual,North East England,0.413,9.754
2077,Annual,North East England,0.453,8.772
2078,Annual,North East England,0.391,10.965
2079,Annual,North East England,0.383,6.649
2080,Annual,North East England,0.431,9.123
1981,Annual,North Scotland,0.659,25.214
1982,Annual,North Scotland,0.605,20.214
1983,Annual,North Scotland,0.634,20.448
1984,Annual,North Scotland,0.574,22.224
1985,Annual,North Scotland,0.624,22.517
1986,Annual,North Scotland,0.554,17.582
1987,Annual,North Scotland,0.548,15.333
1988,Annual,North Scotland,0.605,20.458
1989,Annual,North Scotland,0.641,20.592
1990,Annual,North Scotland,0.555,15.368
1991,Annual,North Scotland,0.542,12.960
1992,Annual,North Scotland,0.609,19.557
1993,Annual,North Scotland,0.578,21.831
1994,Annual,North Scotland,0.616,18.015
1995,Annual,North Scotland,0.639,22.607
1996,Annual,North Scotland,0.615,17.617
1997,Annual,North Scotland,0.602,21.005
1998,Annual,North Scotland,0.551,19.871
1999,Annual,North Scotland,0.598,21.697
2000,Annual,North Scotland,0.581,22.458
2001,Annual,North Scotland,0.589,21.224
2002,Annual,North Scotland,0.642,20.184
2003,Annual,North Scotland,0.583,17.881
2004,Annual,North Scotland,0.498,15.572
2005,Annual,North Scotland,0.580,18.672
2006,Annual,North Scotland,0.588,15.940
2007,Annual,North Scotland,0.681,32.502
2008,Annual,North Scotland,0.590,17.771
2009,Annual,North Scotland,0.643,23.617
2010,Annual,North Scotland,0.569,15.682
2011,Annual,North Scotland,0.605,23.000
2012,Annual,North Scotland,0.573,19.547
2013,Annual,North Scotland,0.534,14.383
2014,Annual,North Scotland,0.618,21.871
2015,Annual,North Scotland,0.508,18.547
2016,Annual,North Scotland,0.590,16.179
2017,Annual,North Scotland,0.649,21.070
2018,Annual,North Scotland,0.647,24.468
2019,Annual,North Scotland,0.541,14.672
2020,Annual,North Scotland,0.615,19.900
2021,Annual,North Scotland,0.566,18.259
2022,Annual,North Scotland,0.610,18.204
2023,Annual,North Scotland,0.540,11.741
2024,Annual,North Scotland,0.634,21.090
2025,Annual,North Scotland,0.630,21.289
2026,Annual,North Scotland,0.557,20.348
2027,Annual,North Scotland,0.584,26.697
2028,Annual,North Scotland,0.620,17.687
2029,Annual,North Scotland,0.570,19.428
2030,Annual,North Scotland,0.624,20.602
2031,Annual,North Scotland,0.592,16.010
2032,Annual,North Scotland,0.534,18.254
2033,Annual,North Scotland,0.615,21.960
2034,Annual,North Scotland,0.590,19.279
2035,Annual,North Scotland,0.646,23.443
2036,Annual,North Scotland,0.609,17.940
2037,Annual,North Scotland,0.577,22.423
2038,Annual,North Scotland,0.606,27.537
2039,Annual,North Scotland,0.573,19.473
2040,Annual,North Scotland,0.580,21.756
2041,Annual,North Scotland,0.590,25.179
2042,Annual,North Scotland,0.630,24.159
2043,Annual,North Scotland,0.574,25.254
2044,Annual,North Scotland,0.589,22.224
2045,Annual,North Scotland,0.542,14.687
2046,Annual,North Scotland,0.608,28.303
2047,Annual,North Scotland,0.571,17.582
2048,Annual,North Scotland,0.571,18.512
2049,Annual,North Scotland,0.639,18.935
2050,Annual,North Scotland,0.607,22.398
2051,Annual,North Scotland,0.625,20.090
2052,Annual,North Scotland,0.603,17.687
2053,Annual,North Scotland,0.578,15.960
2054,Annual,North Scotland,0.590,20.299
2055,Annual,North Scotland,0.531,21.010
2056,Annual,North Scotland,0.621,19.299
2057,Annual,North Scotland,0.566,21.990
2058,Annual,North Scotland,0.602,14.522
2059,Annual,North Scotland,0.594,20.537
2060,Annual,North Scotland,0.524,19.025
2061,Annual,North Scotland,0.553,18.622
2062,Annual,North Scotland,0.561,16.990
2063,Annual,North Scotland,0.525,20.572
2064,Annual,North Scotland,0.513,12.284
2065,Annual,North Scotland,0.515,17.801
2066,Annual,North Scotland,0.476,11.527
2067,Annual,North Scotland,0.551,15.507
2068,Annual,North Scotland,0.556,16.458
2069,Annual,North Scotland,0.540,20.040
2070,Annual,North Scotland,0.612,18.199
2071,Annual,North Scotland,0.587,20.333
2072,Annual,North Scotland,0.577,20.134
2073,Annual,North Scotland,0.557,15.030
2074,Annual,North Scotland,0.560,34.313
2075,Annual,North Scotland,0.620,26.030
2076,Annual,North Scotland,0.566,17.249
2077,Annual,North Scotland,0.562,13.468
2078,Annual,North Scotland,0.527,16.970
2079,Annual,North Scotland,0.538,15.975
2080,Annual,North Scotland,0.565,13.502
1981,Annual,North West England,0.602,19.108
1982,Annual,North West England,0.570,21.387
1983,Annual,North West England,0.562,19.054
1984,Annual,North West England,0.521,18.366
1985,Annual,North West England,0.586,18.495
1986,Annual,North West England,0.465,11.677
1987,Annual,North West England,0.456,10.376
1988,Annual,North West England,0.523,13.065
1989,Annual,North West England,0.552,15.602
1990,Annual,North West England,0.512,14.032
1991,Annual,North West England,0.518,12.774
1992,Annual,North West England,0.552,14.742
1993,Annual,North West England,0.549,18.903
1994,Annual,North West England,0.546,13.731
1995,Annual,North West England,0.594,18.935
1996,Annual,North West England,0.502,13.118
1997,Annual,North West England,0.516,14.688
1998,Annual,North West England,0.482,13.516
1999,Annual,North West England,0.554,22.054
2000,Annual,North West England,0.550,23.914
2001,Annual,North West England,0.546,17.559
2002,Annual,North West England,0.590,18.258
2003,Annual,North West England,0.496,14.258
2004,Annual,North West England,0.464,14.774
2005,Annual,North West England,0.588,16.957
2006,Annual,North West England,0.536,17.849
2007,Annual,North West England,0.649,20.763
2008,Annual,North West England,0.536,18.742
2009,Annual,North West England,0.556,15.699
2010,Annual,North West England,0.508,15.538
2011,Annual,North West England,0.596,17.075
2012,Annual,North West England,0.486,12.290
2013,Annual,North West England,0.457,11.258
2014,Annual,North West England,0.528,14.914
2015,Annual,North West England,0.425,20.409
2016,Annual,North West England,0.548,13.860
2017,Annual,North West England,0.577,19.301
2018,Annual,North West England,0.596,16.989
2019,Annual,North West England,0.504,11.108
2020,Annual,North West England,0.555,15.118
2021,Annual,North West England,0.564,19.151
2022,Annual,North West England,0.525,14.301
2023,Annual,North West England,0.463,10.774
2024,Annual,North West England,0.569,15.344
2025,Annual,North West England,0.545,21.333
2026,Annual,North West England,0.491,17.398
2027,Annual,North West England,0.518,14.333
2028,Annual,North West England,0.547,15.323
2029,Annual,North West England,0.459,13.935
2030,Annual,North West England,0.506,19.516
2031,Annual,North West England,0.575,17.753
2032,Annual,North West England,0.428,11.204
2033,Annual,North West England,0.550,18.667
2034,Annual,North West England,0.577,21.925
2035,Annual,North West England,0.618,16.828
2036,Annual,North West England,0.521,15.161
2037,Annual,North West England,0.534,17.290
2038,Annual,North West England,0.576,18.710
2039,Annual,North West England,0.524,27.140
2040,Annual,North West England,0.520,14.032
2041,Annual,North West England,0.525,20.570
2042,Annual,North West England,0.562,16.602
2043,Annual,North West England,0.516,20.462
2044,Annual,North West England,0.488,12.473
2045,Annual,North West England,0.490,12.903
2046,Annual,North West England,0.507,18.946
2047,Annual,North West England,0.522,18.860
2048,Annual,North West England,0.504,11.548
2049,Annual,North West England,0.533,14.828
2050,Annual,North West England,0.549,22.204
2051,Annual,North West England,0.516,12.215
2052,Annual,North West England,0.576,19.914
2053,Annual,North West England,0.503,12.387
2054,Annual,North West England,0.545,15.538
2055,Annual,North West England,0.467,12.333
2056,Annual,North West England,0.523,15.656
2057,Annual,North West England,0.467,12.903
2058,Annual,North West England,0.545,14.978
2059,Annual,North West England,0.535,13.505
2060,Annual,North West England,0.483,15.237
2061,Annual,North West England,0.464,16.323
2062,Annual,North West England,0.505,15.054
2063,Annual,North West England,0.454,12.452
2064,Annual,North West England,0.436,14.129
2065,Annual,North West England,0.438,15.000
2066,Annual,North West England,0.368,9.344
2067,Annual,North West England,0.466,10.323
2068,Annual,North West England,0.517,13.344
2069,Annual,North West England,0.504,15.559
2070,Annual,North West England,0.497,20.688
2071,Annual,North West England,0.518,17.409
2072,Annual,North West England,0.565,14.430
2073,Annual,North West England,0.464,14.978
2074,Annual,North West England,0.552,19.172
2075,Annual,North West England,0.490,15.925
2076,Annual,North West England,0.478,16.011
2077,Annual,North West England,0.500,13.688
2078,Annual,North West England,0.470,17.269
2079,Annual,North West England,0.454,12.355
2080,Annual,North West England,0.474,11.581
1981,Annual,South East England,0.390,7.102
1982,Annual,South East England,0.436,8.661
1983,Annual,South East England,0.381,7.424
1984,Annual,South East England,0.365,8.576
1985,Annual,South East England,0.397,7.602
1986,Annual,South East England,0.317,8.508
1987,Annual,South East England,0.324,10.475
1988,Annual,South East England,0.372,6.339
1989,Annual,South East England,0.376,8.161
1990,Annual,South East England,0.393,7.644
1991,Annual,South East England,0.387,7.144
1992,Annual,South East England,0.381,7.051
1993,Annual,South East England,0.431,7.924
